number,Chinese entity name,entity binomial scientific name,Chinese crop name,English crop name,Chinese relation,English relation
3214,大豆白粉病,Erysiphe polygoni,大豆,Soybean,危害,Damage
3215,大豆根腐病,Phytophthora sojae,大豆,Soybean,危害,Damage
3216,大豆黑斑病,Alternaria brassicicola,大豆,Soybean,危害,Damage
3217,大豆灰星病,Phyllosticta sojaecola,大豆,Soybean,危害,Damage
3218,大豆菌核疫病,Sclerotinia sclerotiorum,大豆,Soybean,危害,Damage
3219,大豆煤斑病,Cercospora sojina,大豆,Soybean,危害,Damage
3220,豆卷叶螟,Lamprosema indicata,大豆,Soybean,危害,Damage
3221,豆卷叶螟,Lamprosema indicata,绿豆,green beans,危害,Damage
3222,豆卷叶野螟,Sylepta ruralis,大豆,Soybean,危害,Damage
3223,豆卷叶野螟,Sylepta ruralis,绿豆,green beans,危害,Damage
3224,豆卷叶野螟,Sylepta ruralis,菜豆,kidney bean,危害,Damage
3225,豆卷叶野螟,Sylepta ruralis,荨麻,nettle,危害,Damage
3226,豆荚野螟,Etiella zinckenella,大豆,Soybean,危害,Damage
3227,豆荚野螟,Etiella zinckenella,豇豆,cowpea,危害,Damage
3228,豆荚野螟,Etiella zinckenella,绿豆,green beans,危害,Damage
3229,豆荚野螟,Etiella zinckenella,扁豆,Lentils,危害,Damage
3230,豆荚野螟,Etiella zinckenella,刺槐,locust,危害,Damage
3231,豆天蛾,Clanis bilineata,大豆,Soybean,危害,Damage
3232,豆天蛾,Clanis bilineata,洋槐,locust,危害,Damage
3233,豆天蛾,Clanis bilineata,刺槐,locust,危害,Damage
3234,豆天蛾,Clanis bilineata,葛藤,Kudzu,危害,Damage
3235,豆天蛾,Clanis bilineata,忍冬,Honeysuckle,危害,Damage
3236,豆天蛾,Clanis bilineata,女贞,Ligustrum lucidum,危害,Damage
3237,豆天蛾,Clanis bilineata,泡桐,Paulownia,危害,Damage
3238,豆天蛾,Clanis bilineata,藤萝,Wisteria,危害,Damage
3239,豆灰蝶,Plebejus argus,大豆,Soybean,危害,Damage
3240,豆灰蝶,Plebejus argus,豌豆,pea,危害,Damage
3241,豆灰蝶,Plebejus argus,绿豆,green beans,危害,Damage
3242,豆灰蝶,Plebejus argus,豇豆,cowpea,危害,Damage
3243,豆灰蝶,Plebejus argus,扁豆,Lentils,危害,Damage
3244,豆灰蝶,Plebejus argus,沙打旺,Astragalus,危害,Damage
3245,豆灰蝶,Plebejus argus,苜蓿,Alfalfa,危害,Damage
3246,豆灰蝶,Plebejus argus,紫云英,Astragalus,危害,Damage
3247,豆灰蝶,Plebejus argus,黄芪,Astragalus,危害,Damage
3248,豆灰蝶,Plebejus argus,牛蒡,Burdock,危害,Damage
3249,豆灰蝶,Plebejus argus,大蓟,Thistle,危害,Damage
3250,豆灰蝶,Plebejus argus,小蓟,Thistle,危害,Damage
3251,豆灰蝶,Plebejus argus,艾属,Artemisia,危害,Damage
3252,豆灰蝶,Plebejus argus,鼠曲草,Artemisia serrata,危害,Damage
3253,大豆蚜,Aphis glycines,大豆,Soybean,危害,Damage
3254,条蜂缘蝽,Riptortus linearis,芝麻,Sesame,危害,Damage
3255,条蜂缘蝽,Riptortus linearis,花生,peanut,危害,Damage
3256,红背安缘蝽,Anoplocnemis phasiana,大豆,Soybean,危害,Damage
3257,红背安缘蝽,Anoplocnemis phasiana,豇豆,cowpea,危害,Damage
3258,红背安缘蝽,Anoplocnemis phasiana,菜豆,kidney bean,危害,Damage
3259,红背安缘蝽,Anoplocnemis phasiana,绿豆,green beans,危害,Damage
3260,红背安缘蝽,Anoplocnemis phasiana,四季豆,French beans,危害,Damage
3261,红背安缘蝽,Anoplocnemis phasiana,瓜类,Melons,危害,Damage
3262,红背安缘蝽,Anoplocnemis phasiana,花生,peanut,危害,Damage
3263,红背安缘蝽,Anoplocnemis phasiana,紫穗槐,Amorpha fruticosa,危害,Damage
3264,红背安缘蝽,Anoplocnemis phasiana,黑荆树,Black Wattle,危害,Damage
3265,豆秆黑潜蝇,Melanagromyza sojae,赤豆,red bean,危害,Damage
3266,豆秆黑潜蝇,Melanagromyza sojae,绿豆,green beans,危害,Damage
3267,豆秆黑潜蝇,Melanagromyza sojae,四季豆,French beans,危害,Damage
3268,豆秆黑潜蝇,Melanagromyza sojae,豇豆,cowpea,危害,Damage
3269,豆根蛇潜蝇,Ophiomyia shibatsuji,大豆,Soybean,危害,Damage
3270,豆根蛇潜蝇,Ophiomyia shibatsuji,野生大豆,Wild soybean,危害,Damage
3271,豆芫菁,Epicauta gorhami,大豆,Soybean,危害,Damage
3272,豆芫菁,Epicauta gorhami,花生,peanut,危害,Damage
3273,豆芫菁,Epicauta gorhami,马铃薯,potato,危害,Damage
3274,豆芫菁,Epicauta gorhami,甜菜,beet,危害,Damage
3275,二条叶甲,Paraluperodes suturalis,大豆,Soybean,危害,Damage
3276,二条叶甲,Paraluperodes suturalis,高粱,Sorghum,危害,Damage
3277,二条叶甲,Paraluperodes suturalis,甜菜,beet,危害,Damage
3278,豆叶东潜蝇,Japanagromyza tristella,大豆,Soybean,危害,Damage
3279,豆叶东潜蝇,Japanagromyza tristella,豆科蔬菜,Leguminosae vegetables,危害,Damage
3280,斑背安缘蝽,Anoplocnemis binotata,大豆,Soybean,危害,Damage
3281,斑背安缘蝽,Anoplocnemis binotata,紫穗槐,Amorpha fruticosa,危害,Damage
3282,豆叶螨,Tetranychus urticae,律草,Lawngrass,危害,Damage
3283,豆叶螨,Tetranychus urticae,益母草,Motherwort,危害,Damage
3284,粟负泥甲,Oulema tristis,大麦,barley,危害,Damage
3285,粟负泥甲,Oulema tristis,小麦,wheat,危害,Damage
3286,粟负泥甲,Oulema tristis,玉米,corn,危害,Damage
3287,玉米异跗萤叶甲,Apophylia flavovirens,玉米,corn,危害,Damage
3288,玉米异跗萤叶甲,Apophylia flavovirens,谷子,Millet,危害,Damage
3289,玉米异跗萤叶甲,Apophylia flavovirens,薄荷,Mint,危害,Damage
3290,玉米异跗萤叶甲,Apophylia flavovirens,紫苏,Perilla,危害,Damage
3291,柳蓝叶甲,Plagiodera versicolora,玉米,corn,危害,Damage
3292,柳蓝叶甲,Plagiodera versicolora,大豆,Soybean,危害,Damage
3293,柳蓝叶甲,Plagiodera versicolora,棉花,cotton,危害,Damage
3294,柳蓝叶甲,Plagiodera versicolora,柳树,willow,危害,Damage
3295,玉米铁甲,Dactylispa setifera,玉米,corn,危害,Damage
3296,玉米铁甲,Dactylispa setifera,甘蔗,sugar cane,危害,Damage
3297,玉米铁甲,Dactylispa setifera,高粱,Sorghum,危害,Damage
3298,玉米铁甲,Dactylispa setifera,谷子),Millet),危害,Damage
3299,玉米铁甲,Dactylispa setifera,小麦,wheat,危害,Damage
3300,玉米铁甲,Dactylispa setifera,水稻,Rice,危害,Damage
3301,玉米蚜,Rhopalosiphum maidis,玉米,corn,危害,Damage
3302,玉米蚜,Rhopalosiphum maidis,高粱,Sorghum,危害,Damage
3303,玉米蚜,Rhopalosiphum maidis,小麦,wheat,危害,Damage
3304,玉米蚜,Rhopalosiphum maidis,大麦,barley,危害,Damage
3305,玉米蚜,Rhopalosiphum maidis,水稻,Rice,危害,Damage
3306,玉米蚜,Rhopalosiphum maidis,马唐,Crataegus,危害,Damage
3307,玉米蚜,Rhopalosiphum maidis,狗尾草,Setaria,危害,Damage
3308,玉米蚜,Rhopalosiphum maidis,牛筋草,Goosegrass,危害,Damage
3309,玉米蚜,Rhopalosiphum maidis,稗草,Barnyard grass,危害,Damage
3310,玉米蚜,Rhopalosiphum maidis,雀稗,Paspalum,危害,Damage
3311,黍蚜,Myzus persicae,榆叶梅,Prunus armeniaca,危害,Damage
3312,黍蚜,Myzus persicae,稠李,Prunus aviculare,危害,Damage
3313,黍蚜,Myzus persicae,玉米,corn,危害,Damage
3314,黍蚜,Myzus persicae,高粱,Sorghum,危害,Damage
3315,黍蚜,Myzus persicae,麦类,Wheat,危害,Damage
3316,黍蚜,Myzus persicae,水稻,Rice,危害,Damage
3317,黍蚜,Myzus persicae,狗牙根,Bermuda grass,危害,Damage
3318,玉米黄呆蓟马,Anaphothrips obscurus,玉米,corn,危害,Damage
3319,玉米黄呆蓟马,Anaphothrips obscurus,麦类,Wheat,危害,Damage
3320,玉米黄呆蓟马,Anaphothrips obscurus,谷子,Millet,危害,Damage
3321,玉米黄呆蓟马,Anaphothrips obscurus,高粱,Sorghum,危害,Damage
3322,玉米黄呆蓟马,Anaphothrips obscurus,水稻,Rice,危害,Damage
3323,禾蓟马,Frankliniella tenuicornis,水稻,Rice,危害,Damage
3324,禾蓟马,Frankliniella tenuicornis,玉米,corn,危害,Damage
3325,禾蓟马,Frankliniella tenuicornis,麦类,Wheat,危害,Damage
3326,禾蓟马,Frankliniella tenuicornis,高粱,Sorghum,危害,Damage
3327,禾蓟马,Frankliniella tenuicornis,糜子,Millet,危害,Damage
3328,禾蓟马,Frankliniella tenuicornis,空心菜,Water spinach,危害,Damage
3329,禾蓟马,Frankliniella tenuicornis,茄子,eggplant,危害,Damage
3330,禾蓟马,Frankliniella tenuicornis,茄瓜,Eggplant,危害,Damage
3331,禾蓟马,Frankliniella tenuicornis,是水,It's water,危害,Damage
3332,粟缘蝽,Liorhyssus hyalinus,高粱,Sorghum,危害,Damage
3333,粟缘蝽,Liorhyssus hyalinus,玉米,corn,危害,Damage
3334,粟缘蝽,Liorhyssus hyalinus,水稻,Rice,危害,Damage
3335,粟缘蝽,Liorhyssus hyalinus,烟草,tobacco,危害,Damage
3336,粟缘蝽,Liorhyssus hyalinus,大麻,marijuana,危害,Damage
3337,高粱大斑病,Setosphaeria turcica,高粱,Sorghum,危害,Damage
3338,高粱豹纹病,Gloeocercospora sorghi,高粱,Sorghum,危害,Damage
3339,高粱炭疽病,Colletotrichum sublineolum,高粱,Sorghum,危害,Damage
3340,高粱丝黑穗病,Sphacelotheca reiliana,高粱,Sorghum,危害,Damage
3341,高粱散黑穗病,Sphacelotheca cruenta,高粱,Sorghum,危害,Damage
3342,高粱黑束病,Exserohilum turcicum,高粱,Sorghum,危害,Damage
3343,高粱黑束病,Exserohilum turcicum,玉米,corn,危害,Damage
3344,高粱黑束病,Exserohilum turcicum,大豆,Soybean,危害,Damage
3345,高粱黑束病,Exserohilum turcicum,小麦,wheat,危害,Damage
3346,高粱黑束病,Exserohilum turcicum,燕麦,oat,危害,Damage
3347,高粱黑束病,Exserohilum turcicum,棉花,cotton,危害,Damage
3348,条螟,Chilo sacchariphagus,高粱,Sorghum,危害,Damage
3349,条螟,Chilo sacchariphagus,甘蔗,sugar cane,危害,Damage
3350,粟穗螟,Mampava bipunctella,高粱,Sorghum,危害,Damage
3351,粟穗螟,Mampava bipunctella,玉米,corn,危害,Damage
3352,桃蛀野螟,Conogethes punctiferalis,苹果,apple,危害,Damage
3353,桃蛀野螟,Conogethes punctiferalis,无花果,Fig,危害,Damage
3354,桃蛀野螟,Conogethes punctiferalis,樱桃,cherry,危害,Damage
3355,桃蛀野螟,Conogethes punctiferalis,葡萄,Grape,危害,Damage
3356,桃蛀野螟,Conogethes punctiferalis,石榴,Pomegranate,危害,Damage
3357,桃蛀野螟,Conogethes punctiferalis,核桃,Walnut,危害,Damage
3358,桃蛀野螟,Conogethes punctiferalis,板栗,Chestnut,危害,Damage
3359,桃蛀野螟,Conogethes punctiferalis,柑橘,Tangerine,危害,Damage
3360,桃蛀野螟,Conogethes punctiferalis,荔枝,litchi,危害,Damage
3361,桃蛀野螟,Conogethes punctiferalis,龙眼,Longan,危害,Damage
3362,桃蛀野螟,Conogethes punctiferalis,枇杷,Loquat,危害,Damage
3363,桃蛀野螟,Conogethes punctiferalis,芒果,mango,危害,Damage
3364,桃蛀野螟,Conogethes punctiferalis,菠萝,Pineapple,危害,Damage
3365,桃蛀野螟,Conogethes punctiferalis,臭椿,Ailanthus altissima,危害,Damage
3366,桃蛀野螟,Conogethes punctiferalis,蓖麻,Castor,危害,Damage
3367,桃蛀野螟,Conogethes punctiferalis,向日葵,sunflower,危害,Damage
3368,桃蛀野螟,Conogethes punctiferalis,棉花,cotton,危害,Damage
3369,桃蛀野螟,Conogethes punctiferalis,高粱,Sorghum,危害,Damage
3370,桃蛀野螟,Conogethes punctiferalis,玉米,corn,危害,Damage
3371,桃蛀野螟,Conogethes punctiferalis,大豆,Soybean,危害,Damage
3372,亚洲玉米螟,Ostrinia furnacalis,番茄,tomato,危害,Damage
3373,高粱舟蛾,Dinara combusta,高粱,Sorghum,危害,Damage
3374,高粱舟蛾,Dinara combusta,玉米,corn,危害,Damage
3375,高粱舟蛾,Dinara combusta,甘蔗,sugar cane,危害,Damage
3376,粟凹胫跳甲,Chaetocnema ingenua,糜子,Millet,危害,Damage
3377,粟凹胫跳甲,Chaetocnema ingenua,小麦,wheat,危害,Damage
3378,粟凹胫跳甲,Chaetocnema ingenua,高粱,Sorghum,危害,Damage
3379,粟凹胫跳甲,Chaetocnema ingenua,水稻,Rice,危害,Damage
3380,粟负泥甲,Oulema tristis,粟,millet,危害,Damage
3381,粟负泥甲,Oulema tristis,麦,wheat,危害,Damage
3382,粟负泥甲,Oulema tristis,稻,rice,危害,Damage
3383,高粱芒蝇,Atherigona soccata,高粱,Sorghum,危害,Damage
3384,高粱芒蝇,Atherigona soccata,马唐,Crataegus,危害,Damage
3385,高粱芒蝇,Atherigona soccata,拟高粱,Sorghum bicolor,危害,Damage
3386,高粱根蚜,Tetraneura ulmi,榆树,elm,危害,Damage
3387,高粱根蚜,Tetraneura ulmi,高粱,Sorghum,危害,Damage
3388,高粱根蚜,Tetraneura ulmi,玉米,corn,危害,Damage
3389,高粱根蚜,Tetraneura ulmi,甘蔗,sugar cane,危害,Damage
3390,高粱根蚜,Tetraneura ulmi,麦类,Wheat,危害,Damage
3391,高粱根蚜,Tetraneura ulmi,谷子,Millet,危害,Damage
3392,高粱根蚜,Tetraneura ulmi,糜子,Millet,危害,Damage
3393,高粱长蝽象,Blissus leucopterus,高粱,Sorghum,危害,Damage
3394,高粱长蝽象,Blissus leucopterus,小麦,wheat,危害,Damage
3395,高粱长蝽象,Blissus leucopterus,水稻,Rice,危害,Damage
3396,高粱长蝽象,Blissus leucopterus,芦苇,reed,危害,Damage
3397,条沙叶蝉,Psammotettix striatus,小麦,wheat,危害,Damage
3398,条沙叶蝉,Psammotettix striatus,大麦,barley,危害,Damage
3399,条沙叶蝉,Psammotettix striatus,黑麦,rye,危害,Damage
3400,条沙叶蝉,Psammotettix striatus,青稞,Highland Barley,危害,Damage
3401,条沙叶蝉,Psammotettix striatus,燕麦,oat,危害,Damage
3402,条沙叶蝉,Psammotettix striatus,莜麦,Oats,危害,Damage
3403,条沙叶蝉,Psammotettix striatus,糜子,Millet,危害,Damage
3404,条沙叶蝉,Psammotettix striatus,谷子,Millet,危害,Damage
3405,条沙叶蝉,Psammotettix striatus,高粱,Sorghum,危害,Damage
3406,条沙叶蝉,Psammotettix striatus,玉米,corn,危害,Damage
3407,条沙叶蝉,Psammotettix striatus,水稻,Rice,危害,Damage
3408,谷类大蚊,Tipula paludosa,玉米,corn,危害,Damage
3409,谷类大蚊,Tipula paludosa,高粱,Sorghum,危害,Damage
3410,谷类大蚊,Tipula paludosa,小麦,wheat,危害,Damage
3411,谷类大蚊,Tipula paludosa,花生,peanut,危害,Damage
3412,谷类大蚊,Tipula paludosa,蔬菜,vegetable,危害,Damage
3413,东亚飞蝗,Locusta migratoria manilensis,麦类,Wheat,危害,Damage
3414,东亚飞蝗,Locusta migratoria manilensis,高粱,Sorghum,危害,Damage
3415,东亚飞蝗,Locusta migratoria manilensis,玉米,corn,危害,Damage
3416,东亚飞蝗,Locusta migratoria manilensis,大豆,Soybean,危害,Damage
3417,粟黑鞘病,（可能是多种病原菌引起）,小麦,wheat,危害,Damage
3418,粟黑鞘病,（可能是多种病原菌引起）,大麦,barley,危害,Damage
3419,粟黑鞘病,（可能是多种病原菌引起）,黑麦,rye,危害,Damage
3420,粟粒黑穗病,Ustilago tritici,狗尾草,Setaria,危害,Damage
3421,粟假黑斑病,（可能是多种病原菌引起）,谷子,Millet,危害,Damage
3422,粟条点病,（可能是多种病原菌引起）,谷子,Millet,危害,Damage
3423,甘薯茎螟,Omphisa anastomosalis,甘薯,sweet potato,危害,Damage
3424,甘薯黑斑病,Ceratocystis fimbriata,甘薯,sweet potato,危害,Damage
3425,甘薯软腐病,Rhizopus stolonifer,甘薯,sweet potato,危害,Damage
3426,甘薯根腐病,Fusarium solani,甘薯,sweet potato,危害,Damage
3427,甘薯蚁象甲,Cylas formicarius,甘薯,sweet potato,危害,Damage
3428,甘薯蚁象甲,Cylas formicarius,砂藤,Sand rattan,危害,Damage
3429,甘薯蚁象甲,Cylas formicarius,登瓜薯,Dengguashu,危害,Damage
3430,甘薯蚁象甲,Cylas formicarius,蕹菜,Water spinach,危害,Damage
3431,甘薯蚁象甲,Cylas formicarius,月光花,Moonflower,危害,Damage
3432,甘薯蚁象甲,Cylas formicarius,牵牛花,Morning Glory,危害,Damage
3433,甘薯蚁象甲,Cylas formicarius,小旋花,Bindweed,危害,Damage
3434,甘薯蚁象甲,Cylas formicarius,三裂叶藤,Trilobate,危害,Damage
3435,甘薯蜡龟甲,Laccoptera quadrimaculata,甘薯,sweet potato,危害,Damage
3436,笨蝗,Haplotropis brunneriana,毛条,Wool Top,危害,Damage
3437,笨蝗,Haplotropis brunneriana,杂草,Weeds,危害,Damage
3438,笨蝗,Haplotropis brunneriana,麦类,Wheat,危害,Damage
3439,笨蝗,Haplotropis brunneriana,谷子,Millet,危害,Damage
3440,笨蝗,Haplotropis brunneriana,玉米,corn,危害,Damage
3441,笨蝗,Haplotropis brunneriana,高粱,Sorghum,危害,Damage
3442,笨蝗,Haplotropis brunneriana,甘薯,sweet potato,危害,Damage
3443,笨蝗,Haplotropis brunneriana,马铃薯,potato,危害,Damage
3444,笨蝗,Haplotropis brunneriana,芋头,Taro,危害,Damage
3445,甘薯绮夜蛾,Emmelia trabealis,甘薯,sweet potato,危害,Damage
3446,甘薯绮夜蛾,Emmelia trabealis,田旋花,Field bindweed,危害,Damage
3447,甘薯绮夜蛾,Emmelia trabealis,花生,peanut,危害,Damage
3448,甘薯绮夜蛾,Emmelia trabealis,大豆,Soybean,危害,Damage
3449,马铃薯早疫病,Alternaria solani,马铃薯,potato,危害,Damage
3450,马铃薯晚疫病,Phytophthora infestans,马铃薯,potato,危害,Damage
3451,马铃薯干腐病,Fusarium sulphureum,马铃薯,potato,危害,Damage
3452,马铃薯白绢病,Sclerotium rolfsii,马铃薯,potato,危害,Damage
3453,马铃薯黑胫病,Erwinia carotovora subsp. atroseptica,茄科,Solanaceae,危害,Damage
3454,马铃薯黑胫病,Erwinia carotovora subsp. atroseptica,葫芦科,Cucurbitaceae,危害,Damage
3455,马铃薯黑胫病,Erwinia carotovora subsp. atroseptica,豆科,Leguminosae,危害,Damage
3456,马铃薯黑胫病,Erwinia carotovora subsp. atroseptica,藜科,Chenopodiaceae,危害,Damage
3457,马铃薯青枯病,Ralstonia solanacearum,马铃薯,potato,危害,Damage
3458,马铃薯粉痂病,Spongospora subterranea,马铃薯,potato,危害,Damage
3459,马铃薯茎基腐病,Fusarium avenaceum,马铃薯,potato,危害,Damage
3460,马铃薯小叶病,（可能是多种病原菌引起）,马铃薯,potato,危害,Damage
3461,马铃薯根腐线虫病,（可能是多种线虫，假设为 Meloidogyne incognita）,马铃薯,potato,危害,Damage
3462,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,马铃薯,potato,危害,Damage
3463,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,茄子,eggplant,危害,Damage
3464,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,青椒,Green pepper,危害,Damage
3465,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,豆类,Beans,危害,Damage
3466,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,瓜类,Melons,危害,Damage
3467,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,玉米,corn,危害,Damage
3468,马铃薯二十八星瓢虫,Henosepilachna vigintioctomaculata,白菜,Chinese cabbage,危害,Damage
3469,棉花枯萎病,Fusarium oxysporum f. sp. vasinfectum,棉花,cotton,危害,Damage
3470,棉花疫病,Phytophthora boehmeriae,棉花,cotton,危害,Damage
3471,棉花角斑病,Xanthomonas citri pv. malvacearum,棉花,cotton,危害,Damage
3472,小麦管蓟马,Haplothrips tritici,小麦,wheat,危害,Damage
3473,小麦管蓟马,Haplothrips tritici,大麦,barley,危害,Damage
3474,小麦管蓟马,Haplothrips tritici,黑麦,rye,危害,Damage
3475,小麦管蓟马,Haplothrips tritici,燕麦,oat,危害,Damage
3476,小麦管蓟马,Haplothrips tritici,向日葵,sunflower,危害,Damage
3477,小麦管蓟马,Haplothrips tritici,蒲公英,Dandelion,危害,Damage
3478,小麦管蓟马,Haplothrips tritici,狗尾草,Setaria,危害,Damage
3479,西北麦蝽,Aelia sibirica,麦类,Wheat,危害,Damage
3480,西北麦蝽,Aelia sibirica,水稻,Rice,危害,Damage
3481,麦根蝽,Stibaropus formosanus,小麦,wheat,危害,Damage
3482,麦根蝽,Stibaropus formosanus,玉米,corn,危害,Damage
3483,麦根蝽,Stibaropus formosanus,谷子,Millet,危害,Damage
3484,麦根蝽,Stibaropus formosanus,高粱,Sorghum,危害,Damage
3485,麦圆蜘蛛,Penthaleus major,小麦,wheat,危害,Damage
3486,麦圆蜘蛛,Penthaleus major,大麦,barley,危害,Damage
3487,麦圆蜘蛛,Penthaleus major,豌豆,pea,危害,Damage
3488,麦圆蜘蛛,Penthaleus major,蚕豆,broad bean,危害,Damage
3489,麦圆蜘蛛,Penthaleus major,油菜,rape,危害,Damage
3490,麦圆蜘蛛,Penthaleus major,紫云英,Astragalus,危害,Damage
3491,麦长腿蜘蛛,Petrobia latens,小麦,wheat,危害,Damage
3492,麦长腿蜘蛛,Petrobia latens,大麦,barley,危害,Damage
3493,麦长腿蜘蛛,Petrobia latens,棉花,cotton,危害,Damage
3494,麦长腿蜘蛛,Petrobia latens,大豆,Soybean,危害,Damage
3495,黏虫,Mythimna separata,禾本,Gramineae,危害,Damage
3496,黏虫,Mythimna separata,麦类,Wheat,危害,Damage
3497,黏虫,Mythimna separata,水稻,Rice,危害,Damage
3498,黏虫,Mythimna separata,甘蔗,sugar cane,危害,Damage
3499,黏虫,Mythimna separata,玉米,corn,危害,Damage
3500,黏虫,Mythimna separata,高粱,Sorghum,危害,Damage
3501,黏虫,Mythimna separata,芦苇,reed,危害,Damage
3502,黏虫,Mythimna separata,谷莠子,Barnacles,危害,Damage
3503,黏虫,Mythimna separata,稗草,Barnyard grass,危害,Damage
3504,黏虫,Mythimna separata,碱草,Alkali grass,危害,Damage
3505,黏虫,Mythimna separata,茅草,Thatch,危害,Damage
3506,黏虫,Mythimna separata,豆类,Beans,危害,Damage
3507,黏虫,Mythimna separata,白菜,Chinese cabbage,危害,Damage
3508,黏虫,Mythimna separata,甜菜,beet,危害,Damage
3509,黏虫,Mythimna separata,青麻,Hemp,危害,Damage
3510,黏虫,Mythimna separata,棉花,cotton,危害,Damage
3511,秀夜蛾,Amphipoea fucosa,小麦,wheat,危害,Damage
3512,秀夜蛾,Amphipoea fucosa,大麦,barley,危害,Damage
3513,秀夜蛾,Amphipoea fucosa,玉米,corn,危害,Damage
3514,麦穗夜蛾,Parastichtis basilinea,草马,Grass Horse,危害,Damage
3515,小麦吸浆虫,Sitodiplosis mosellana,大麦,barley,危害,Damage
